id,track_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4X5fbJohJfYPNGW9DLF8xK,Every Grain of Sand - Demo - 1980,The Bootleg Series Volumes 1-3 (Rare And Unreleased) 1961-1991,0.481,0.336,8,-11.788,1,0.0322,0.85,0.0,0.107,0.535,120.388,4
52OS3WhJz54tvUFyZMA4Is,You Changed My Life - Studio Outtake - 1981,The Bootleg Series Volumes 1-3 (Rare And Unreleased) 1961-1991,0.51,0.803,2,-8.729,1,0.0617,0.175,6.73e-06,0.0561,0.688,131.641,4
6mJeJhRc89MdFpu98mK0EF,Need a Woman - Studio Outtake - 1981,The Bootleg Series Volumes 1-3 (Rare And Unreleased) 1961-1991,0.574,0.833,2,-6.864,1,0.0928,0.155,7.65e-06,0.0915,0.741,150.437,4
0x6VBqyMpg9wVYh1e4slMh,Wiggle Wiggle,Under The Red Sky,0.602,0.854,11,-8.857,1,0.0573,0.206,1.27e-05,0.0445,0.808,78.23,4
7cssqi1ylaqlGrPTySwNzp,Under the Red Sky,Under The Red Sky,0.631,0.507,4,-10.825,1,0.029,0.203,0.000636,0.0946,0.39,97.481,4
2sGHMN1O8lI7HLUcavRvzW,Unbelievable,Under The Red Sky,0.452,0.923,9,-9.614,0,0.053,0.172,1.69e-05,0.347,0.744,164.276,4
00AlGnzeNVYmilww5OFUw8,Born in Time,Under The Red Sky,0.548,0.386,8,-12.807,0,0.0332,0.43,0.00038,0.0499,0.142,102.07,4
7oIJJnKVm6RZ9kwYWLRJmP,T.V. Talkin' Song,Under The Red Sky,0.777,0.79,9,-10.065,1,0.0451,0.105,0.0,0.0854,0.964,135.433,4
2IbaT71PWt2hqmANl3e0zF,"10,000 Men",Under The Red Sky,0.666,0.712,5,-10.283,0,0.0334,0.419,0.00267,0.172,0.861,139.154,4
1A1jHN8atcSLQIVRRU4ztZ,2 X 2,Under The Red Sky,0.593,0.503,5,-12.601,1,0.0355,0.515,0.000289,0.137,0.57,80.662,4
0JJM039uYLSCtOiYGSLcmh,God Knows,Under The Red Sky,0.64,0.601,3,-10.951,1,0.0465,0.695,0.00203,0.0598,0.461,145.768,4
442HGNEmVNg6JBN9IDtemG,Handy Dandy,Under The Red Sky,0.638,0.761,3,-9.745,0,0.0312,0.198,0.00782,0.304,0.795,96.435,4
33DWsxiGWzZTtpNMtQND22,Cat's in the Well,Under The Red Sky,0.591,0.82,6,-9.499,1,0.0486,0.656,0.0353,0.202,0.915,147.078,4
1512aL09grQ5uTesJB3GOi,Political World,Oh Mercy,0.637,0.954,11,-9.289,0,0.0585,0.0372,0.0336,0.0835,0.49,100.536,4
412jKsXVbH1LJjHZXJoz4o,Where Teardrops Fall,Oh Mercy,0.375,0.564,7,-9.458,1,0.0404,0.0269,0.000291,0.343,0.32,183.516,3
65Ywa7EspM0tSZreKwOmnL,Everything Is Broken,Oh Mercy,0.773,0.803,11,-7.936,0,0.0589,0.00425,0.0151,0.0815,0.867,132.15,4
1Y3VFY4mkLqMIkqxC51p6l,Ring Them Bells,Oh Mercy,0.428,0.336,1,-11.022,1,0.0384,0.748,4.32e-06,0.125,0.147,153.727,4
5NtOAfnwkKo7eAGq7Uap3J,Man in the Long Black Coat,Oh Mercy,0.605,0.297,6,-12.528,0,0.0417,0.00889,0.000286,0.116,0.0998,154.523,3
7wLzlhL0tb3GhPhnIz7IpQ,Most of the Time,Oh Mercy,0.546,0.624,0,-9.418,1,0.0403,0.0699,0.328,0.169,0.266,146.435,4
0uRMGsSsX2KORS8jkB9Lwc,What Good Am I?,Oh Mercy,0.573,0.129,9,-15.326,1,0.0418,0.599,0.008,0.297,0.102,77.411,4
121VnjA0Q9CQOAr9CD8b3z,Disease of Conceit,Oh Mercy,0.394,0.214,1,-17.023,1,0.0477,0.234,0.00286,0.113,0.132,104.092,3
6j77oqpKyDbr7rtPsTAzSw,What Was It You Wanted,Oh Mercy,0.683,0.372,6,-12.995,0,0.157,0.0748,0.000785,0.0959,0.289,81.683,4
7IuEjrhTNqxzm3dcINDH7V,Shooting Star,Oh Mercy,0.544,0.332,4,-12.231,1,0.0433,0.0084,0.000396,0.135,0.174,133.782,4
6kpqaDEznzrlLFhPDwjNNY,"Slow Train - Live at Sullivan Stadium, Foxborough, MA - July 1987",Dylan & The Dead (Live),0.585,0.51,5,-14.815,1,0.0476,0.302,0.000155,0.971,0.42,96.463,4
4SCJH07MVCOOCxDkOF2xZG,"I Want You - Live at Oakland Coliseum, Oakland, CA - July 1987",Dylan & The Dead (Live),0.363,0.622,9,-13.149,1,0.107,0.101,2.34e-06,0.864,0.524,201.091,4
7BBg6ZpwfB1KVKEQehUbGl,"Gotta Serve Somebody - Live at Anaheim Stadium, Anaheim, CA - July 1987",Dylan & The Dead (Live),0.622,0.554,2,-14.053,1,0.0495,0.0811,4.29e-06,0.959,0.524,98.371,4
608a9hT6dpN5PlyKUcwJnC,"Queen Jane Approximately - Live at Autzen Stadium, Eugne, OR - July 1987",Dylan & The Dead (Live),0.362,0.51,2,-12.871,1,0.0398,0.213,6.23e-05,0.949,0.402,172.928,4
2jlkCy1VD6Ha7AYUd85yjO,"Joey - Live at Sullivan Stadium, Foxborough, MA - July 1987",Dylan & The Dead (Live),0.441,0.484,0,-13.294,1,0.0497,0.174,0.0,0.985,0.477,145.493,4
1z56u8TDvHTB6rA9aQSQvM,"All Along the Watchtower - Live at Anaheim Stadium, Anaheim, CA - July 1987",Dylan & The Dead (Live),0.462,0.626,7,-14.37,1,0.0473,0.00339,0.022,0.989,0.679,137.6,4
12LR81Iuw9yCRSZ9ikW6n4,"Knockin' on Heaven's Door - Live at Anaheim Stadium, Anaheim, CA - July 1987",Dylan & The Dead (Live),0.509,0.328,7,-14.987,1,0.0478,0.131,0.000119,0.916,0.477,121.362,4
150WBpUgrIvPs2Gnr6SfsF,Let's Stick Together,Down In The Groove,0.693,0.863,9,-9.037,1,0.0401,0.173,0.000237,0.0626,0.846,113.545,4
4l3sLgk1dK81AkoozpFux5,When Did You Leave Heaven?,Down In The Groove,0.575,0.297,9,-14.212,1,0.0257,0.143,8.54e-05,0.13,0.533,87.711,4
70SRPBaO3hX8M1pnNO1ME3,Sally Sue Brown,Down In The Groove,0.55,0.681,9,-10.699,1,0.0471,0.0786,0.0,0.0827,0.604,133.358,4
5NRyrdfQwwQ3rgSkBtNMcw,Death Is Not the End,Down In The Groove,0.763,0.0673,9,-21.582,1,0.0412,0.365,7.25e-05,0.125,0.403,118.555,4
6HjLWtc9n6DQV8hcbHLf2n,"Had a Dream About You, Baby",Down In The Groove,0.61,0.763,2,-9.686,1,0.0828,0.308,0.00167,0.0958,0.669,145.802,4
1VYEpkDgF1AnhX6RfFfz1q,Ugliest Girl in the World,Down In The Groove,0.603,0.834,2,-8.242,1,0.0408,0.523,0.000145,0.0794,0.896,141.784,4
42KZovoCaiMhxskWGA68gt,Silvio,Down In The Groove,0.613,0.833,0,-8.153,1,0.0462,0.312,0.0,0.199,0.845,161.819,4
22LEqLYB0LIzIS2jwNTApW,Ninety Miles an Hour (Down a Dead End Street),Down In The Groove,0.319,0.311,10,-12.086,1,0.0352,0.663,0.0,0.0898,0.319,70.113,4
2va8U7hZ2JLOR4npzYqMrU,Shenandoah,Down In The Groove,0.495,0.388,7,-14.044,1,0.0303,0.3,0.0,0.153,0.396,109.759,4
1YsehwbqRFvUsg6DljVxhW,Rank Strangers to Me,Down In The Groove,0.412,0.0899,4,-14.833,1,0.0454,0.839,1.58e-06,0.116,0.138,99.539,4
7yAPh7JoXujJnBqjm8RJFF,You Wanna Ramble,Knocked Out Loaded,0.48,0.685,7,-12.52,1,0.0304,2.53e-05,0.000229,0.0984,0.869,179.452,4
3KZf8XnGGl47UR1bm3YFFt,They Killed Him,Knocked Out Loaded,0.383,0.443,7,-13.038,1,0.0325,0.202,1.8e-05,0.0484,0.215,147.384,4
00GSm6iPrN4XOcG7FXrcZl,Driftin' Too Far from Shore,Knocked Out Loaded,0.653,0.677,8,-11.386,1,0.0661,0.0661,0.0,0.0523,0.789,131.909,4
3AtwAWKkV5uiMUuUvP4bRE,Precious Memories,Knocked Out Loaded,0.636,0.475,10,-11.089,1,0.0262,0.254,0.0,0.0977,0.928,132.185,4
39qbUIYt3lIHqdycvQo8Xx,Maybe Someday,Knocked Out Loaded,0.617,0.819,4,-9.035,1,0.0465,0.218,0.0,0.296,0.882,128.298,4
74KpujtKzOfwEXSfuPwfHq,Brownsville Girl,Knocked Out Loaded,0.36,0.595,9,-11.186,1,0.0397,0.348,0.0,0.255,0.59,143.247,4
7c8McdKXbqVdH1OVlii5dz,Got My Mind Made Up,Knocked Out Loaded,0.651,0.848,7,-10.957,1,0.0334,0.0666,2.47e-05,0.286,0.659,109.189,4
5NXLQMyRcKGZmpkaHHsb3x,Under Your Spell,Knocked Out Loaded,0.644,0.467,9,-12.235,1,0.0261,0.406,1.17e-05,0.323,0.592,94.077,4
0LNxNfa5cbNrnK6KyhaQaj,Tight Connection to My Heart (Has Anyone Seen My Love),Empire Burlesque,0.612,0.81,11,-11.542,1,0.0574,0.145,0.0,0.289,0.759,104.926,4
00ccZDKYOO1pcMy1vBMPUf,Seeing the Real You at Last,Empire Burlesque,0.711,0.68,11,-11.198,0,0.0403,0.0427,0.000357,0.0358,0.913,120.78,4
0rtNK3yP7Inf9hl6C0znpe,I'll Remember You,Empire Burlesque,0.375,0.324,1,-15.226,1,0.0308,0.258,1.36e-05,0.0721,0.408,148.198,4
59OAaOgKSLoNxSrvjYPiYZ,Clean Cut Kid,Empire Burlesque,0.613,0.856,9,-9.729,0,0.093,0.225,3.7e-05,0.128,0.754,140.552,4
5kPxzJwc89KRSrgDV6mAwf,Never Gonna Be the Same Again,Empire Burlesque,0.453,0.584,10,-11.581,1,0.0551,0.207,1.34e-06,0.569,0.569,140.326,4
2TU0EeyBuhW5GgbNu7E4vI,Trust Yourself,Empire Burlesque,0.697,0.832,4,-11.753,0,0.0348,0.0209,0.0,0.1,0.896,108.501,4
55goY0nDYL9xbrsl3019RT,Emotionally Yours,Empire Burlesque,0.387,0.357,0,-13.394,1,0.0285,0.0512,5.53e-06,0.161,0.202,145.75,4
5PgS5mnEnri4WppRe5b9X7,When the Night Comes Falling from the Sky,Empire Burlesque,0.569,0.888,10,-10.718,0,0.0509,0.207,2.27e-06,0.0562,0.562,130.203,4
1FJRZLvaMB5fv6ZuBXGHlj,"Something's Burning, Baby",Empire Burlesque,0.516,0.534,4,-13.077,1,0.0373,0.157,0.0,0.167,0.583,141.965,4
20KJVpD0MNRIunIjLzfOHJ,Dark Eyes,Empire Burlesque,0.634,0.0379,7,-19.856,1,0.0362,0.805,0.0,0.0816,0.417,87.2,4
1dUojS9PGJ4GVCXJrUxStn,"Highway 61 Revisited - Live at Wembley Stadium, London, UK - July 1984",Real Live,0.453,0.877,4,-10.433,1,0.0412,0.0555,9.65e-06,0.97,0.517,136.767,4
4nsAReLWuaKU0b9QHv6wnt,"Maggie's Farm - Live at Wembley Stadium, London, UK - July 1984",Real Live,0.551,0.912,7,-9.791,1,0.0423,0.0128,1.27e-05,0.856,0.857,119.263,4
7hHQMZgO3f6Q29Uv1xdwW9,"I and I - Live at Slane Castle, Slane, IRE - July 1984",Real Live,0.461,0.526,9,-11.865,0,0.0482,0.178,4.06e-05,0.442,0.58,80.743,4
6f4jOC58k02rIw5ae7Mqfd,"License to Kill - Live at St James Park, Newcastle, UK - July 1984",Real Live,0.549,0.634,6,-9.875,1,0.0423,0.219,0.0,0.688,0.699,135.816,4
7x5Nq2OQ1Apwn5YdVvtDSA,"It Ain't Me, Babe - Live at Wembley Stadium, London, UK - July 1984",Real Live,0.45,0.448,7,-13.374,1,0.0391,0.733,0.000284,0.737,0.383,113.169,4
1aoMehgVqfJSIMUUW69wQB,"Tangled up in Blue - Live at Wembley Stadium, London, UK - July 1984",Real Live,0.46,0.66,2,-11.953,1,0.0503,0.756,2.05e-06,0.761,0.632,107.801,4
2Fpzemiw0l3BiYMVEZHFMo,"Masters of War - Live at Wembley Stadium, London, UK - July 1984",Real Live,0.445,0.686,4,-11.611,0,0.0414,0.00365,0.00132,0.288,0.668,135.313,4
16YLJdIkUPHK98bQw3A4Nh,"Ballad of a Thin Man - Live at Wembley Stadium, London, UK - July 1984",Real Live,0.36,0.622,11,-11.349,0,0.0451,0.0959,3.22e-06,0.828,0.403,133.56,4
5dsKluAuQY87L7rMoH4sPD,"Girl of the North Country - Live at Slane Castle, Slane, IRE - July 1984",Real Live,0.399,0.161,7,-15.612,1,0.0371,0.737,4.19e-05,0.904,0.326,104.495,4
7LiWj5MsWH18FzS4JzTkQr,"Tombstone Blues - Live at St James Park, Newcastle, UK - July 1984",Real Live,0.32,0.812,6,-10.505,0,0.0788,0.0298,0.0,0.878,0.576,155.836,4
6cuHkcRUqtQhtJ4sWCkd1q,Jokerman,Infidels,0.664,0.65,10,-11.168,1,0.0444,0.234,0.000282,0.16,0.775,134.986,4
2KVrZKnaDbu9Ik9aMHe8J3,Sweetheart Like You,Infidels,0.555,0.375,1,-11.308,0,0.0418,0.627,1.96e-05,0.0751,0.487,138.992,4
5N1M5lueT7liCW7R4gaaMi,Neighborhood Bully,Infidels,0.67,0.892,9,-7.9,1,0.04,0.07,0.0,0.0851,0.93,133.27,4
6GjmlZzBt2FHgLL1x3VMc5,License to Kill,Infidels,0.743,0.274,6,-13.017,1,0.0407,0.324,5.34e-06,0.12,0.664,125.895,4
4rTdJYQ98IB5EOvKxz1Dm3,Man of Peace,Infidels,0.628,0.67,10,-10.441,1,0.0269,0.00882,6.92e-05,0.154,0.661,100.756,4
3v4h4wyAZe2pBQv6uK5KhP,Union Sundown,Infidels,0.553,0.733,2,-8.405,1,0.0316,0.00798,4.6e-05,0.417,0.808,135.344,4
4gE7FaS7lkB44bqWkbJejw,I and I,Infidels,0.684,0.372,7,-13.577,1,0.057,0.0317,0.0,0.0862,0.529,80.754,4
1TcaA7LukgnPWZMtQpo3hN,Don't Fall Apart on Me Tonight,Infidels,0.562,0.513,0,-10.482,1,0.0423,0.168,0.0,0.433,0.628,87.489,4
61ZBZl1739ky4DCVj73O7a,Shot of Love,Shot Of Love,0.503,0.688,10,-11.114,0,0.046,0.266,0.0,0.0793,0.646,180.751,4
2WRUOpSc8ooXGrS9GY4Z3I,Heart of Mine,Shot Of Love,0.726,0.542,11,-14.204,1,0.0289,0.203,0.00467,0.0717,0.755,109.086,4
4OIiRhDjSaQrhReoDVvmCu,Property of Jesus,Shot Of Love,0.616,0.771,10,-10.065,1,0.0369,0.191,0.0,0.241,0.673,87.08,4
5d59AKrvfX5vA4gVQAaEBq,Lenny Bruce,Shot Of Love,0.568,0.0949,8,-20.415,1,0.0366,0.756,0.0,0.109,0.274,82.191,4
48PkQ57baxso4EqseexdCx,Watered-Down Love,Shot Of Love,0.691,0.565,10,-12.297,1,0.0365,0.614,0.000529,0.269,0.776,92.383,4
2BptgHssBhYE1y4ZH7oRew,The Groom's Still Waiting at the Altar,Shot Of Love,0.363,0.754,5,-10.97,0,0.0621,0.0844,0.0,0.127,0.84,107.816,4
5AZVlaizzqbDE9QEsF8Taq,"Dead Man, Dead Man",Shot Of Love,0.499,0.693,9,-13.324,0,0.0593,0.26,6.56e-05,0.219,0.723,175.958,4
5q6DNaMiigdhI02g5XXq4C,In the Summertime,Shot Of Love,0.65,0.277,9,-14.219,1,0.0339,0.238,0.0,0.166,0.495,124.347,4
0Qb7wuRr0Ur1SyGpBAzVPV,Trouble,Shot Of Love,0.548,0.435,4,-10.5,0,0.0396,0.118,2.16e-06,0.137,0.854,115.315,4
6MfOFYmw1TD9QDFSu0TEN1,Every Grain of Sand,Shot Of Love,0.34,0.283,3,-13.474,1,0.04,0.622,0.0,0.0684,0.281,172.22,3
1SbCEeWvAN83GfmfQ5HbBg,A Satisfied Mind,Saved,0.318,0.213,4,-12.868,1,0.036,0.831,0.0,0.303,0.337,81.152,3
2SvhnRCqjsRMU99Nl0if9H,Saved,Saved,0.552,0.969,11,-5.394,1,0.0357,0.0237,0.00179,0.0892,0.702,130.764,4
4bwi8djKepx3aiMtZZV5IE,Covenant Woman,Saved,0.616,0.624,2,-7.484,0,0.0284,0.271,0.000541,0.138,0.437,132.18,4
71ttiJxheBp4rHlUEveVeY,What Can I Do for You?,Saved,0.513,0.481,0,-6.614,0,0.033,0.401,0.00181,0.158,0.393,131.735,4
1NPYCZ44nVGQfqqNCUHYPA,Solid Rock,Saved,0.586,0.987,2,-5.72,1,0.0639,0.0153,0.00149,0.0708,0.561,105.1,4
132ZSnHdeb0wHa03IarUaA,Pressing On,Saved,0.417,0.765,10,-7.355,1,0.0532,0.205,0.000166,0.0667,0.359,142.338,4
6urIyKfDrUYDAW7saPN6wF,In the Garden,Saved,0.498,0.604,11,-8.148,0,0.031,0.335,0.00112,0.0975,0.4,126.143,4
33Q8FszLnvgUBenu49q8Xe,Saving Grace,Saved,0.457,0.511,0,-9.015,1,0.0289,0.3,0.00432,0.25,0.425,105.046,4
1HCTnmG6T5txZHYZglA2P9,Are You Ready,Saved,0.653,0.666,5,-7.106,1,0.0448,0.219,0.00218,0.186,0.753,120.532,3
760420tYNmNjFgi8bWvbop,Gotta Serve Somebody,Slow Train Coming,0.81,0.526,2,-9.627,1,0.0991,0.431,0.0,0.0841,0.811,95.23,4
7aZjExRehKGrH6vZ3MNXlq,Precious Angel,Slow Train Coming,0.736,0.703,3,-8.469,1,0.0386,0.115,1.72e-05,0.107,0.812,122.575,4
6SsoX9VSygEAcIzSzPKOea,I Believe in You,Slow Train Coming,0.588,0.353,9,-12.781,1,0.0438,0.44,8.47e-06,0.0425,0.24,141.417,4
02Dkg9KisMTISWEBK5AKMk,Slow Train,Slow Train Coming,0.599,0.558,2,-9.163,0,0.0526,0.359,1.3e-06,0.217,0.842,164.344,4
5htXjZuTCeSvBcSHuv79As,Gonna Change My Way of Thinking,Slow Train Coming,0.611,0.486,2,-8.158,1,0.149,0.199,0.000639,0.0371,0.967,206.276,3
6FBaIl4oCg3kUG3YNu7FrM,Do Right to Me Baby (Do Unto Others),Slow Train Coming,0.791,0.512,6,-13.309,0,0.0733,0.535,6.24e-06,0.119,0.599,98.884,4
4CiCn1uQ4g2nDcunbk2mw7,When You Gonna Wake Up,Slow Train Coming,0.823,0.516,7,-11.538,1,0.181,0.326,1.59e-06,0.0767,0.906,137.689,4
5mGq3cybgQDZgTEbu9ldV9,Man Gave Names to All the Animals,Slow Train Coming,0.763,0.509,11,-11.139,0,0.0533,0.458,0.000175,0.0799,0.965,94.376,4
1YGDRTeHX3egkIxdLxlOxN,When He Returns,Slow Train Coming,0.645,0.293,8,-12.253,1,0.0486,0.839,0.0,0.0656,0.249,94.8,3
4eED1awQbzXgwRv7QdZYuL,"Mr. Tambourine Man - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.473,0.725,0,-8.003,1,0.0359,0.238,0.00422,0.677,0.911,145.271,4
2OEprv1w32EyWC09FpHBeU,"Shelter from the Storm - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.514,0.608,5,-7.189,1,0.0535,0.622,1.27e-06,0.748,0.861,161.883,4
4tydYnfKxh4I6vcNb3jnqo,"Love Minus Zero, No Limit - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.62,0.771,2,-7.614,1,0.0298,0.168,0.0765,0.687,0.887,144.131,4
64IB5VZSUVRjEXRYbVX8s7,"Ballad of a Thin Man - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.423,0.625,11,-7.601,0,0.0948,0.517,7.52e-05,0.967,0.617,148.239,3
1T5RNEH1ybjh0GdT5jGjfl,"Don't Think Twice, It's All Right - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.467,0.73,0,-6.945,1,0.0808,0.688,0.00148,0.684,0.875,78.048,4
6tRfP4HMxGUE9f8ilcSD5v,"Maggie's Farm - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.514,0.833,2,-6.746,1,0.0456,0.335,0.00095,0.416,0.819,125.553,4
4kF9AoXsb9kieb8zKU3xSw,"One More Cup of Coffee (Valley Below) - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.526,0.543,7,-8.774,0,0.133,0.641,0.000101,0.624,0.762,182.911,4
6iN1TTunTJBekwrKhVQMou,"Like a Rolling Stone - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.406,0.724,0,-6.594,1,0.0347,0.508,0.00546,0.866,0.467,97.325,4
5pVLgHoJl51Y3yKhk0ZKZB,"I Shall Be Released - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.508,0.47,4,-7.537,1,0.0339,0.419,3.75e-05,0.755,0.575,75.986,4
2Q7cqvwV7CCwAxZTL22uYi,"Is Your Love in Vain? - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.429,0.398,0,-8.802,1,0.0268,0.632,1.24e-05,0.758,0.376,76.698,4
1bxorjX7kLsgRQccARCZqd,"Going, Going, Gone - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.407,0.582,9,-7.638,0,0.0437,0.413,0.000187,0.722,0.288,76.014,4
4Z0bSErbScSkUlEyI8KAy7,"Blowin' in the Wind - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.505,0.353,2,-11.163,1,0.0344,0.717,0.00743,0.702,0.409,71.938,4
36KcLT7aMcj0NGQ6DEszAG,"Just Like a Woman - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.371,0.518,4,-8.822,1,0.0524,0.589,2e-05,0.708,0.402,70.867,4
4HQ097bQ6kZsOo2vbC1NT5,"Oh, Sister - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.651,0.533,7,-10.023,1,0.0503,0.706,0.0348,0.687,0.699,125.906,4
1TxLdv2joqF9BzjKI6utUi,"Simple Twist of Fate - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.432,0.556,0,-11.668,1,0.146,0.507,0.000715,0.723,0.587,79.123,4
5NaIKVh7q8jaFSV7rfhanu,"All Along the Watchtower - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.537,0.813,9,-6.604,0,0.0415,0.26,0.00221,0.907,0.76,129.66,4
1xBU3EUveaXnL7SZRD8fkH,"I Want You - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.377,0.189,4,-14.546,1,0.0513,0.932,0.0,0.893,0.26,95.935,1
79OkVw5IjKs0mef9fRm9xC,"All I Really Want to Do - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.466,0.612,1,-7.105,1,0.0394,0.524,3.85e-06,0.984,0.712,129.034,4
2EHlmayFdqZpJDX8tDPKOT,"Knockin' on Heavens Door - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.593,0.581,5,-8.08,1,0.0609,0.766,0.0351,0.675,0.747,150.421,4
5eCpF6i4Lpg6Tm02pziH4G,"It's Alright, Ma (I'm Only Bleeding) - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.475,0.817,9,-5.852,1,0.148,0.532,0.0,0.722,0.645,102.02,4
0ShlCLkBhzgJVj6PtZlQjx,"Forever Young - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.383,0.633,5,-6.722,1,0.0324,0.474,0.00123,0.97,0.522,139.749,4
68PvNUm0OcpB87ySaQhcFV,"The Times They Are Changin' - Live at Nippon Budokan Hall, Tokyo, Japan - February/March 1978",Bob Dylan At Budokan (Live),0.28,0.69,5,-8.068,1,0.0894,0.346,0.000236,0.946,0.494,159.128,3
2vVpjZxlSiqR5wr2YeZPB2,Changing of the Guards,Street-Legal,0.607,0.717,5,-10.603,0,0.0371,0.17,4.55e-06,0.032,0.821,124.576,4
2gXvgBpMaDZRxctxbI3Zpc,New Pony,Street-Legal,0.493,0.574,9,-11.08,1,0.0313,0.252,2.71e-05,0.203,0.829,80.256,4
2WEE10JUB0IuuTKluMyYXG,No Time to Think,Street-Legal,0.388,0.478,10,-10.093,1,0.0404,0.273,0.0,0.121,0.622,188.573,3
6nZTEFkBcjTGj4isbkAGmN,"Baby, Stop Crying",Street-Legal,0.534,0.529,10,-11.071,1,0.0413,0.435,9.87e-05,0.117,0.419,132.41,4
5HxaRsnKOw5kVzoTXK42gD,Is Your Love in Vain?,Street-Legal,0.336,0.444,2,-11.534,1,0.0279,0.346,0.0,0.158,0.598,164.846,4
1OfDlFzUCAo0v83TgHKRaq,Señor (Tales of Yankee Power),Street-Legal,0.602,0.41,9,-13.337,0,0.0298,0.297,1.84e-05,0.223,0.342,136.293,4
1dI5VAddbHQKX1LgNsjxGG,True Love Tends to Forget,Street-Legal,0.42,0.48,2,-10.41,1,0.0378,0.466,0.0,0.0656,0.483,156.736,4
78tzwyjbBzcVLiThPll2c3,We Better Talk This Over,Street-Legal,0.582,0.534,2,-11.76,1,0.0267,0.14,0.000163,0.174,0.796,93.744,4
1zRt6GwdqaRgFfABzz6xVc,Where Are You Tonight? (Journey Through Dark Heat),Street-Legal,0.516,0.523,0,-10.696,1,0.0429,0.253,0.0,0.0967,0.775,96.239,4
4SqDbsslKr9S9mb2UlgMgJ,"Maggie's Farm - Live at Hughes Stadium, Ft. Collins, CO - May 1976",Hard Rain (Live),0.414,0.87,0,-8.856,1,0.0818,0.126,5.32e-05,0.861,0.448,144.62,3
1LRht5D1uQ2Qfqbehqrtt0,"One Too Many Mornings - Live at Hughes Stadium, Ft. Collins, CO - May 1976",Hard Rain (Live),0.444,0.713,7,-8.411,1,0.0375,0.33,9.51e-06,0.954,0.644,115.591,4
2OKgVoSV8zz0s4NuJlnrVF,"Stuck Inside of Mobile with the Memphis Blues Again - Live at Tarrant County Convention Center Arena, Ft. Worth, TX - May 1976",Hard Rain (Live),0.384,0.764,4,-9.777,1,0.0659,0.186,1.16e-06,0.317,0.539,141.864,4
5HgjtQ0jW7hEu1A3Y5pZtd,"Oh, Sister - Live at Tarrant County Convention Center Arena, Ft. Worth, TX - May 1976",Hard Rain (Live),0.386,0.567,4,-9.12,1,0.0338,0.344,0.0011,0.935,0.602,133.001,4
1umxg8VvQ80Xa010dpsuhN,"Lay, Lady, Lay - Live at Tarrant County Convention Center Arena, Ft. Worth, TX - May 1976",Hard Rain (Live),0.563,0.795,9,-9.401,1,0.0462,0.588,0.00157,0.719,0.726,119.986,4
1epVIWOekLaPhio5WRCcsp,"Shelter from the Storm - Live at Hughes Stadium, Ft. Collins, CO - May 1976",Hard Rain (Live),0.568,0.897,10,-9.476,1,0.0481,0.205,0.000136,0.848,0.79,110.469,4
1bffmRfVgaRuyg5n253rJZ,"You're a Big Girl Now - Live at Hughes Stadium, Ft. Collins, CO - May 1976",Hard Rain (Live),0.464,0.341,4,-12.424,1,0.0341,0.628,0.000366,0.717,0.337,110.643,4
